Date,Time,Activity,White Light,Sleep/Wake
2/20/2019,5:21:30 PM,40,17.61,1
2/20/2019,5:22:00 PM,34,19.16,1
2/20/2019,5:22:30 PM,17,24.65,1
2/20/2019,5:23:00 PM,3,24.23,0
2/20/2019,5:23:30 PM,0,23.58,1
2/20/2019,5:24:00 PM,0,25.81,1
2/20/2019,5:24:30 PM,139,18.92,1
2/20/2019,5:25:00 PM,194,4.12,1
2/20/2019,5:25:30 PM,70,5.64,1
2/20/2019,5:26:00 PM,113,1.97,1
2/20/2019,5:26:30 PM,109,3.91,1
2/20/2019,5:27:00 PM,215,3.95,1
2/20/2019,5:27:30 PM,117,4.76,1
2/20/2019,5:28:00 PM,134,3.25,1
2/20/2019,5:28:30 PM,154,5.45,1
2/20/2019,5:29:00 PM,62,3.68,1
2/20/2019,5:29:30 PM,139,2.7,1
2/20/2019,5:30:00 PM,14,1.94,1
2/20/2019,5:30:30 PM,88,1.53,1
2/20/2019,5:31:00 PM,16,1.96,1
2/20/2019,5:31:30 PM,0,1.73,1
2/20/2019,5:32:00 PM,73,1.53,1
2/20/2019,5:32:30 PM,30,2.6,1
2/20/2019,5:33:00 PM,0,3.98,0
2/20/2019,5:33:30 PM,18,4.38,1
2/20/2019,5:34:00 PM,38,1.53,1
2/20/2019,5:34:30 PM,164,2.83,1
2/20/2019,5:35:00 PM,18,5.91,1
2/20/2019,5:35:30 PM,62,3.26,1
2/20/2019,5:36:00 PM,109,3.9,1
2/20/2019,5:36:30 PM,139,7.15,1
2/20/2019,5:37:00 PM,0,8.24,1
2/20/2019,5:37:30 PM,20,7.18,1
2/20/2019,5:38:00 PM,0,4.1,0
2/20/2019,5:38:30 PM,0,4.15,0
2/20/2019,5:39:00 PM,0,4.19,0
2/20/2019,5:39:30 PM,0,4.57,0
2/20/2019,5:40:00 PM,0,4.4,0
2/20/2019,5:40:30 PM,0,4.4,0
2/20/2019,5:41:00 PM,0,4.4,0
2/20/2019,5:41:30 PM,0,4.4,0
2/20/2019,5:42:00 PM,0,4.36,0
2/20/2019,5:42:30 PM,0,4.4,0
2/20/2019,5:43:00 PM,8,5.66,0
2/20/2019,5:43:30 PM,0,6.51,0
2/20/2019,5:44:00 PM,2,6.51,0
2/20/2019,5:44:30 PM,0,6.68,0
2/20/2019,5:45:00 PM,2,6.26,0
2/20/2019,5:45:30 PM,17,6.26,0
2/20/2019,5:46:00 PM,0,37.8,0
2/20/2019,5:46:30 PM,0,40.6,0
2/20/2019,5:47:00 PM,0,40.38,0
2/20/2019,5:47:30 PM,0,41.06,0
2/20/2019,5:48:00 PM,0,40.6,0
2/20/2019,5:48:30 PM,0,39.88,0
2/20/2019,5:49:00 PM,0,39.43,0
2/20/2019,5:49:30 PM,62,36.65,1
2/20/2019,5:50:00 PM,42,8.59,1
2/20/2019,5:50:30 PM,64,7.63,1
2/20/2019,5:51:00 PM,6,6.93,1
2/20/2019,5:51:30 PM,60,6.76,1
2/20/2019,5:52:00 PM,129,7.8,1
2/20/2019,5:52:30 PM,9,8.05,1
2/20/2019,5:53:00 PM,0,8.08,0
2/20/2019,5:53:30 PM,0,7.83,0
2/20/2019,5:54:00 PM,5,7.58,0
2/20/2019,5:54:30 PM,8,12.85,1
2/20/2019,5:55:00 PM,91,6.17,1
2/20/2019,5:55:30 PM,109,24.35,1
2/20/2019,5:56:00 PM,0,7.87,1
2/20/2019,5:56:30 PM,0,7.6,1
2/20/2019,5:57:00 PM,0,7.37,0
2/20/2019,5:57:30 PM,91,11.74,1
2/20/2019,5:58:00 PM,0,8.05,0
2/20/2019,5:58:30 PM,0,8.05,1
2/20/2019,5:59:00 PM,27,8.29,1
2/20/2019,5:59:30 PM,159,11.02,1
2/20/2019,6:00:00 PM,194,10.95,1
2/20/2019,6:00:30 PM,188,10.39,1
2/20/2019,6:01:00 PM,261,13.55,1
2/20/2019,6:01:30 PM,194,7.58,1
2/20/2019,6:02:00 PM,253,18.25,1
2/20/2019,6:02:30 PM,144,8.48,1
2/20/2019,6:03:00 PM,498,14.17,1
2/20/2019,6:03:30 PM,253,13.75,1
2/20/2019,6:04:00 PM,176,6.31,1
2/20/2019,6:04:30 PM,215,9.23,1
2/20/2019,6:05:00 PM,91,7.65,1
2/20/2019,6:05:30 PM,139,8.95,1
2/20/2019,6:06:00 PM,328,15.27,1
2/20/2019,6:06:30 PM,279,16.81,1
2/20/2019,6:07:00 PM,149,8.29,1
2/20/2019,6:07:30 PM,149,11.65,1
2/20/2019,6:08:00 PM,398,10.12,1
2/20/2019,6:08:30 PM,308,11.04,1
2/20/2019,6:09:00 PM,50,5.96,1
2/20/2019,6:09:30 PM,79,7.6,1
2/20/2019,6:10:00 PM,70,7.14,1
2/20/2019,6:10:30 PM,8,18.87,1
2/20/2019,6:11:00 PM,76,16.86,1
2/20/2019,6:11:30 PM,36,8.24,1
2/20/2019,6:12:00 PM,15,12.55,1
2/20/2019,6:12:30 PM,105,9.32,1
2/20/2019,6:13:00 PM,38,8.23,1
2/20/2019,6:13:30 PM,76,5.85,1
2/20/2019,6:14:00 PM,2,3.71,1
2/20/2019,6:14:30 PM,201,20.52,1
2/20/2019,6:15:00 PM,154,10.64,1
2/20/2019,6:15:30 PM,288,4.12,1
2/20/2019,6:16:00 PM,91,4.19,1
2/20/2019,6:16:30 PM,94,47.23,1
2/20/2019,6:17:00 PM,54,5.41,1
2/20/2019,6:17:30 PM,134,5.66,1
2/20/2019,6:18:00 PM,0,4.55,1
2/20/2019,6:18:30 PM,0,4.55,0
2/20/2019,6:19:00 PM,6,4.55,0
2/20/2019,6:19:30 PM,2,4.55,0
2/20/2019,6:20:00 PM,6,4.33,0
2/20/2019,6:20:30 PM,0,4.34,0
2/20/2019,6:21:00 PM,0,4.14,0
2/20/2019,6:21:30 PM,7,4.33,0
2/20/2019,6:22:00 PM,0,4.34,0
2/20/2019,6:22:30 PM,0,4.34,0
2/20/2019,6:23:00 PM,0,4.55,0
2/20/2019,6:23:30 PM,16,4.55,0
2/20/2019,6:24:00 PM,0,5.2,0
2/20/2019,6:24:30 PM,0,5.2,0
2/20/2019,6:25:00 PM,0,5.21,0
2/20/2019,6:25:30 PM,0,5.42,0
2/20/2019,6:26:00 PM,0,5.21,0
2/20/2019,6:26:30 PM,8,4.55,0
2/20/2019,6:27:00 PM,31,20.11,1
2/20/2019,6:27:30 PM,0,1.11,0
2/20/2019,6:28:00 PM,0,1.11,0
2/20/2019,6:28:30 PM,0,1.11,0
2/20/2019,6:29:00 PM,12,8.29,0
2/20/2019,6:29:30 PM,11,16.86,0
2/20/2019,6:30:00 PM,0,17.26,0
2/20/2019,6:30:30 PM,0,14.31,0
2/20/2019,6:31:00 PM,0,13.45,0
2/20/2019,6:31:30 PM,0,13.71,0
2/20/2019,6:32:00 PM,0,13.47,0
2/20/2019,6:32:30 PM,0,16.98,0
2/20/2019,6:33:00 PM,0,14.03,0
2/20/2019,6:33:30 PM,0,12.79,0
2/20/2019,6:34:00 PM,5,12.85,0
2/20/2019,6:34:30 PM,0,12.64,0
2/20/2019,6:35:00 PM,0,13.1,0
2/20/2019,6:35:30 PM,6,13.18,0
2/20/2019,6:36:00 PM,0,23.71,0
2/20/2019,6:36:30 PM,0,16.88,0
2/20/2019,6:37:00 PM,0,14.31,0
2/20/2019,6:37:30 PM,5,14.76,0
2/20/2019,6:38:00 PM,0,25.06,0
2/20/2019,6:38:30 PM,0,17.3,0
2/20/2019,6:39:00 PM,0,19.35,0
2/20/2019,6:39:30 PM,0,20.43,0
2/20/2019,6:40:00 PM,0,17.26,1
2/20/2019,6:40:30 PM,58,26.37,1
2/20/2019,6:41:00 PM,149,11.57,1
2/20/2019,6:41:30 PM,76,4.4,1
2/20/2019,6:42:00 PM,97,5.54,1
2/20/2019,6:42:30 PM,7,5.08,1
2/20/2019,6:43:00 PM,24,14.69,1
2/20/2019,6:43:30 PM,0,31.8,0
2/20/2019,6:44:00 PM,0,30.42,0
2/20/2019,6:44:30 PM,0,29.05,0
2/20/2019,6:45:00 PM,0,29.06,0
2/20/2019,6:45:30 PM,0,28.84,0
2/20/2019,6:46:00 PM,0,30.66,0
2/20/2019,6:46:30 PM,0,32.26,0
2/20/2019,6:47:00 PM,3,32.27,0
2/20/2019,6:47:30 PM,0,32.03,0
2/20/2019,6:48:00 PM,19,29.95,0
2/20/2019,6:48:30 PM,3,28.41,0
2/20/2019,6:49:00 PM,0,28.39,0
2/20/2019,6:49:30 PM,0,28.83,0
2/20/2019,6:50:00 PM,0,30.66,0
2/20/2019,6:50:30 PM,0,31.12,0
2/20/2019,6:51:00 PM,0,31.33,0
2/20/2019,6:51:30 PM,0,31.57,0
2/20/2019,6:52:00 PM,17,31.57,0
2/20/2019,6:52:30 PM,0,31.11,0
2/20/2019,6:53:00 PM,0,29.76,0
2/20/2019,6:53:30 PM,0,29.77,0
2/20/2019,6:54:00 PM,0,30.21,0
2/20/2019,6:54:30 PM,0,29.98,0
2/20/2019,6:55:00 PM,0,30.43,0
2/20/2019,6:55:30 PM,2,29.32,0
2/20/2019,6:56:00 PM,2,27.73,0
2/20/2019,6:56:30 PM,0,29.08,0
2/20/2019,6:57:00 PM,0,28.84,0
2/20/2019,6:57:30 PM,0,28.86,0
2/20/2019,6:58:00 PM,0,28.62,0
2/20/2019,6:58:30 PM,0,28.39,0
2/20/2019,6:59:00 PM,0,28.62,0
2/20/2019,6:59:30 PM,0,28.84,0
2/20/2019,7:00:00 PM,0,28.61,0
2/20/2019,7:00:30 PM,0,28.83,0
2/20/2019,7:01:00 PM,0,28.61,0
2/20/2019,7:01:30 PM,0,28.61,0
2/20/2019,7:02:00 PM,0,28.62,0
2/20/2019,7:02:30 PM,0,29.05,0
2/20/2019,7:03:00 PM,0,29.3,0
2/20/2019,7:03:30 PM,0,30.19,0
2/20/2019,7:04:00 PM,8,34.79,0
2/20/2019,7:04:30 PM,0,35.95,0
2/20/2019,7:05:00 PM,0,34.81,0
2/20/2019,7:05:30 PM,0,35.98,0
2/20/2019,7:06:00 PM,0,34.82,0
2/20/2019,7:06:30 PM,91,20.37,1
2/20/2019,7:07:00 PM,88,4.35,1
2/20/2019,7:07:30 PM,48,13.35,1
2/20/2019,7:08:00 PM,0,16.5,1
2/20/2019,7:08:30 PM,19,16.77,1
2/20/2019,7:09:00 PM,5,17.73,1
2/20/2019,7:09:30 PM,105,15.61,1
2/20/2019,7:10:00 PM,194,4.62,1
2/20/2019,7:10:30 PM,52,11.06,1
2/20/2019,7:11:00 PM,164,3.25,1
2/20/2019,7:11:30 PM,279,2.16,1
2/20/2019,7:12:00 PM,182,8.23,1
2/20/2019,7:12:30 PM,125,3.06,1
2/20/2019,7:13:00 PM,253,2.16,1
2/20/2019,7:13:30 PM,149,7.28,1
2/20/2019,7:14:00 PM,164,28.16,1
2/20/2019,7:14:30 PM,94,25.2,1
2/20/2019,7:15:00 PM,129,1.51,1
2/20/2019,7:15:30 PM,88,1.1,1
2/20/2019,7:16:00 PM,24,1.45,1
2/20/2019,7:16:30 PM,54,2.96,1
2/20/2019,7:17:00 PM,8,4.61,1
2/20/2019,7:17:30 PM,64,2.33,1
2/20/2019,7:18:00 PM,13,32.54,1
2/20/2019,7:18:30 PM,105,2.49,1
2/20/2019,7:19:00 PM,188,9.03,1
2/20/2019,7:19:30 PM,129,5.76,1
2/20/2019,7:20:00 PM,79,14.77,1
2/20/2019,7:20:30 PM,46,50.68,1
2/20/2019,7:21:00 PM,79,13.05,1
2/20/2019,7:21:30 PM,105,10.12,1
2/20/2019,7:22:00 PM,82,4.98,1
2/20/2019,7:22:30 PM,88,9.56,1
2/20/2019,7:23:00 PM,67,25.42,1
2/20/2019,7:23:30 PM,79,10.42,1
2/20/2019,7:24:00 PM,0,18.99,1
2/20/2019,7:24:30 PM,11,11.8,1
2/20/2019,7:25:00 PM,18,7.28,1
2/20/2019,7:25:30 PM,109,14.24,1
2/20/2019,7:26:00 PM,0,18.59,0
2/20/2019,7:26:30 PM,10,15.72,1
2/20/2019,7:27:00 PM,0,14.2,0
2/20/2019,7:27:30 PM,0,13.77,0
2/20/2019,7:28:00 PM,0,12.34,0
2/20/2019,7:28:30 PM,0,11.88,0
2/20/2019,7:29:00 PM,9,6.72,0
2/20/2019,7:29:30 PM,2,4.89,0
2/20/2019,7:30:00 PM,0,4.77,0
2/20/2019,7:30:30 PM,2,4.57,0
2/20/2019,7:31:00 PM,0,4.18,0
2/20/2019,7:31:30 PM,0,4.11,0
2/20/2019,7:32:00 PM,0,4.5,0
2/20/2019,7:32:30 PM,0,4.44,0
2/20/2019,7:33:00 PM,0,4.44,0
2/20/2019,7:33:30 PM,0,4.5,0
2/20/2019,7:34:00 PM,0,4.9,0
2/20/2019,7:34:30 PM,0,4.9,0
2/20/2019,7:35:00 PM,4,7.46,0
2/20/2019,7:35:30 PM,0,7.34,0
2/20/2019,7:36:00 PM,0,5.95,0
2/20/2019,7:36:30 PM,6,6.88,0
2/20/2019,7:37:00 PM,82,9.67,1
2/20/2019,7:37:30 PM,0,8.54,0
2/20/2019,7:38:00 PM,0,8.75,0
2/20/2019,7:38:30 PM,0,9.1,0
2/20/2019,7:39:00 PM,0,9.56,0
2/20/2019,7:39:30 PM,0,9.98,0
2/20/2019,7:40:00 PM,0,22.86,0
2/20/2019,7:40:30 PM,0,7.73,0
2/20/2019,7:41:00 PM,0,8.11,0
2/20/2019,7:41:30 PM,0,8.11,0
2/20/2019,7:42:00 PM,2,8.32,0
2/20/2019,7:42:30 PM,0,7.69,0
2/20/2019,7:43:00 PM,0,7.73,0
2/20/2019,7:43:30 PM,0,7.73,0
2/20/2019,7:44:00 PM,0,7.69,0
2/20/2019,7:44:30 PM,0,7.65,0
2/20/2019,7:45:00 PM,0,7.48,0
2/20/2019,7:45:30 PM,0,7.48,0
2/20/2019,7:46:00 PM,0,7.48,0
2/20/2019,7:46:30 PM,0,7.48,0
2/20/2019,7:47:00 PM,3,10.93,0
2/20/2019,7:47:30 PM,0,25.95,0
2/20/2019,7:48:00 PM,0,24.92,0
2/20/2019,7:48:30 PM,2,6.78,0
2/20/2019,7:49:00 PM,0,7.78,0
2/20/2019,7:49:30 PM,0,7.99,0
2/20/2019,7:50:00 PM,34,13.86,1
2/20/2019,7:50:30 PM,0,6.64,0
2/20/2019,7:51:00 PM,24,52.19,1
2/20/2019,7:51:30 PM,70,20.45,1
2/20/2019,7:52:00 PM,67,17.32,1
2/20/2019,7:52:30 PM,159,23.61,1
2/20/2019,7:53:00 PM,129,56.31,1
2/20/2019,7:53:30 PM,318,14.2,1
2/20/2019,7:54:00 PM,105,31.11,1
2/20/2019,7:54:30 PM,154,17.54,1
2/20/2019,7:55:00 PM,82,21.25,1
2/20/2019,7:55:30 PM,270,8.76,1
2/20/2019,7:56:00 PM,208,15.5,1
2/20/2019,7:56:30 PM,149,10.91,1
2/20/2019,7:57:00 PM,253,25.76,1
2/20/2019,7:57:30 PM,88,13.28,1
2/20/2019,7:58:00 PM,134,16.24,1
2/20/2019,7:58:30 PM,154,16.95,1
2/20/2019,7:59:00 PM,134,17.53,1
2/20/2019,7:59:30 PM,215,12.36,1
2/20/2019,8:00:00 PM,194,10.85,1
2/20/2019,8:00:30 PM,159,15.84,1
2/20/2019,8:01:00 PM,144,24.69,1
2/20/2019,8:01:30 PM,91,22.98,1
2/20/2019,8:02:00 PM,279,17.79,1
2/20/2019,8:02:30 PM,498,17.75,1
2/20/2019,8:03:00 PM,308,26.51,1
2/20/2019,8:03:30 PM,182,15.19,1
2/20/2019,8:04:00 PM,215,50.97,1
2/20/2019,8:04:30 PM,270,32.69,1
2/20/2019,8:05:00 PM,237,55.49,1
2/20/2019,8:05:30 PM,270,17.44,1
2/20/2019,8:06:00 PM,170,24.94,1
2/20/2019,8:06:30 PM,113,18.45,1
2/20/2019,8:07:00 PM,42,33.18,1
2/20/2019,8:07:30 PM,125,14.34,1
2/20/2019,8:08:00 PM,424,3.84,1
2/20/2019,8:08:30 PM,253,63.67,1
2/20/2019,8:09:00 PM,215,11.35,1
2/20/2019,8:09:30 PM,134,7.6,1
2/20/2019,8:10:00 PM,97,6.72,1
2/20/2019,8:10:30 PM,154,3.04,1
2/20/2019,8:11:00 PM,188,52.23,1
2/20/2019,8:11:30 PM,208,13.3,1
2/20/2019,8:12:00 PM,18,13.05,1
2/20/2019,8:12:30 PM,159,17.36,1
2/20/2019,8:13:00 PM,0,7.15,1
2/20/2019,8:13:30 PM,0,7.15,1
2/20/2019,8:14:00 PM,0,7.14,0
2/20/2019,8:14:30 PM,0,7.15,0
2/20/2019,8:15:00 PM,0,7.15,0
2/20/2019,8:15:30 PM,0,7.38,0
2/20/2019,8:16:00 PM,0,7.15,0
2/20/2019,8:16:30 PM,0,7.38,0
2/20/2019,8:17:00 PM,0,7.37,0
2/20/2019,8:17:30 PM,0,7.17,0
2/20/2019,8:18:00 PM,6,7.07,0
2/20/2019,8:18:30 PM,0,6.76,0
2/20/2019,8:19:00 PM,0,6.5,0
2/20/2019,8:19:30 PM,6,5.63,0
2/20/2019,8:20:00 PM,17,4.12,1
2/20/2019,8:20:30 PM,19,3.92,1
2/20/2019,8:21:00 PM,6,7.01,0
2/20/2019,8:21:30 PM,0,7.01,0
2/20/2019,8:22:00 PM,0,7.97,0
2/20/2019,8:22:30 PM,0,10.76,0
2/20/2019,8:23:00 PM,4,10.76,0
2/20/2019,8:23:30 PM,0,2.85,0
2/20/2019,8:24:00 PM,2,3.03,0
2/20/2019,8:24:30 PM,0,3.25,0
2/20/2019,8:25:00 PM,0,3.03,0
2/20/2019,8:25:30 PM,0,3.03,0
2/20/2019,8:26:00 PM,0,2.83,0
2/20/2019,8:26:30 PM,0,2.81,0
2/20/2019,8:27:00 PM,0,2.81,0
2/20/2019,8:27:30 PM,0,2.81,0
2/20/2019,8:28:00 PM,0,2.81,0
2/20/2019,8:28:30 PM,0,2.81,0
2/20/2019,8:29:00 PM,0,3.04,0
2/20/2019,8:29:30 PM,0,3.25,0
2/20/2019,8:30:00 PM,0,3.04,0
2/20/2019,8:30:30 PM,0,3.03,0
2/20/2019,8:31:00 PM,18,2.83,0
2/20/2019,8:31:30 PM,0,3.03,0
2/20/2019,8:32:00 PM,2,3.03,0
2/20/2019,8:32:30 PM,0,3.47,0
2/20/2019,8:33:00 PM,0,3.25,0
2/20/2019,8:33:30 PM,0,3.25,0
2/20/2019,8:34:00 PM,0,3.03,0
2/20/2019,8:34:30 PM,0,3.25,0
2/20/2019,8:35:00 PM,19,3.68,1
2/20/2019,8:35:30 PM,20,3.92,1
2/20/2019,8:36:00 PM,0,5.85,0
2/20/2019,8:36:30 PM,0,6.76,0
2/20/2019,8:37:00 PM,0,7.01,0
2/20/2019,8:37:30 PM,0,6.76,0
2/20/2019,8:38:00 PM,0,6.31,0
2/20/2019,8:38:30 PM,7,6.5,0
2/20/2019,8:39:00 PM,16,6.28,0
2/20/2019,8:39:30 PM,0,7.87,0
2/20/2019,8:40:00 PM,0,6.93,0
2/20/2019,8:40:30 PM,0,6.95,0
2/20/2019,8:41:00 PM,0,7.65,0
2/20/2019,8:41:30 PM,0,9.02,0
2/20/2019,8:42:00 PM,34,7.7,1
2/20/2019,8:42:30 PM,0,5.42,0
2/20/2019,8:43:00 PM,0,5.86,0
2/20/2019,8:43:30 PM,0,2.88,0
2/20/2019,8:44:00 PM,0,2.07,0
2/20/2019,8:44:30 PM,0,3.28,0
2/20/2019,8:45:00 PM,0,4.38,0
2/20/2019,8:45:30 PM,0,4.57,0
2/20/2019,8:46:00 PM,0,5.41,0
2/20/2019,8:46:30 PM,0,5.63,0
2/20/2019,8:47:00 PM,0,5.41,0
2/20/2019,8:47:30 PM,0,5.41,0
2/20/2019,8:48:00 PM,4,5.2,0
2/20/2019,8:48:30 PM,22,3.01,1
2/20/2019,8:49:00 PM,0,3.26,0
2/20/2019,8:49:30 PM,7,3.55,0
2/20/2019,8:50:00 PM,4,4.34,0
2/20/2019,8:50:30 PM,0,3.95,0
2/20/2019,8:51:00 PM,2,3.84,0
2/20/2019,8:51:30 PM,0,3.78,0
2/20/2019,8:52:00 PM,2,3.11,0
2/20/2019,8:52:30 PM,2,0.69,0
2/20/2019,8:53:00 PM,0,7.55,0
2/20/2019,8:53:30 PM,0,5.22,0
2/20/2019,8:54:00 PM,2,4.84,0
2/20/2019,8:54:30 PM,3,5,0
2/20/2019,8:55:00 PM,0,4.81,0
2/20/2019,8:55:30 PM,2,4.38,0
2/20/2019,8:56:00 PM,0,3.59,0
2/20/2019,8:56:30 PM,0,3.95,0
2/20/2019,8:57:00 PM,6,3.98,0
2/20/2019,8:57:30 PM,2,3.47,0
2/20/2019,8:58:00 PM,0,3.52,0
2/20/2019,8:58:30 PM,8,2.76,0
2/20/2019,8:59:00 PM,3,3.89,0
2/20/2019,8:59:30 PM,2,3.52,0
2/20/2019,9:00:00 PM,0,3.52,0
2/20/2019,9:00:30 PM,26,5,1
2/20/2019,9:01:00 PM,12,4.38,0
2/20/2019,9:01:30 PM,2,4.06,0
2/20/2019,9:02:00 PM,3,3.26,0
2/20/2019,9:02:30 PM,0,3.21,0
2/20/2019,9:03:00 PM,19,5.64,1
2/20/2019,9:03:30 PM,0,5.88,0
2/20/2019,9:04:00 PM,0,5.88,0
2/20/2019,9:04:30 PM,91,4.76,1
2/20/2019,9:05:00 PM,36,5.2,1
2/20/2019,9:05:30 PM,3,6.74,0
2/20/2019,9:06:00 PM,5,2.75,0
2/20/2019,9:06:30 PM,0,2.03,0
2/20/2019,9:07:00 PM,16,4.55,1
2/20/2019,9:07:30 PM,0,5.63,0
2/20/2019,9:08:00 PM,38,6.09,1
2/20/2019,9:08:30 PM,0,6.98,0
2/20/2019,9:09:00 PM,0,7.28,0
2/20/2019,9:09:30 PM,0,7.23,0
2/20/2019,9:10:00 PM,0,6.98,0
2/20/2019,9:10:30 PM,0,6.52,0
2/20/2019,9:11:00 PM,9,5.63,0
2/20/2019,9:11:30 PM,0,4.77,0
2/20/2019,9:12:00 PM,0,3.98,0
2/20/2019,9:12:30 PM,0,3.47,0
2/20/2019,9:13:00 PM,0,3.98,0
2/20/2019,9:13:30 PM,0,3.31,0
2/20/2019,9:14:00 PM,0,3.11,0
2/20/2019,9:14:30 PM,0,3.06,0
2/20/2019,9:15:00 PM,0,2.9,0
2/20/2019,9:15:30 PM,0,2.7,0
2/20/2019,9:16:00 PM,0,2.85,0
2/20/2019,9:16:30 PM,0,3.71,0
2/20/2019,9:17:00 PM,0,3.69,0
2/20/2019,9:17:30 PM,0,3.49,0
2/20/2019,9:18:00 PM,0,3.69,0
2/20/2019,9:18:30 PM,5,3.92,1
2/20/2019,9:19:00 PM,134,2.28,1
2/20/2019,9:19:30 PM,76,6.12,1
2/20/2019,9:20:00 PM,2,10.59,1
2/20/2019,9:20:30 PM,0,10.84,0
2/20/2019,9:21:00 PM,0,10.35,0
2/20/2019,9:21:30 PM,0,7.4,1
2/20/2019,9:22:00 PM,3,7.18,1
2/20/2019,9:22:30 PM,215,4.73,1
2/20/2019,9:23:00 PM,76,5.87,1
2/20/2019,9:23:30 PM,105,5.91,1
2/20/2019,9:24:00 PM,149,2.71,1
2/20/2019,9:24:30 PM,261,0.07,1
2/20/2019,9:25:00 PM,117,5.42,1
2/20/2019,9:25:30 PM,11,4.55,1
2/20/2019,9:26:00 PM,97,4.77,1
2/20/2019,9:26:30 PM,201,41.45,1
2/20/2019,9:27:00 PM,170,19.4,1
2/20/2019,9:27:30 PM,24,13.88,1
2/20/2019,9:28:00 PM,4,26.32,1
2/20/2019,9:28:30 PM,113,17.12,1
2/20/2019,9:29:00 PM,139,29.91,1
2/20/2019,9:29:30 PM,182,21.75,1
2/20/2019,9:30:00 PM,134,22.79,1
2/20/2019,9:30:30 PM,109,13.45,1
2/20/2019,9:31:00 PM,253,19.08,1
2/20/2019,9:31:30 PM,70,4.41,1
2/20/2019,9:32:00 PM,154,1.3,1
2/20/2019,9:32:30 PM,139,1.1,1
2/20/2019,9:33:00 PM,8,1.31,1
2/20/2019,9:33:30 PM,30,2.12,1
2/20/2019,9:34:00 PM,7,2.03,0
2/20/2019,9:34:30 PM,26,1.97,1
2/20/2019,9:35:00 PM,0,1.77,0
2/20/2019,9:35:30 PM,3,1.71,0
2/20/2019,9:36:00 PM,31,2.07,1
2/20/2019,9:36:30 PM,28,1.66,1
2/20/2019,9:37:00 PM,0,1.66,0
2/20/2019,9:37:30 PM,0,1.71,0
2/20/2019,9:38:00 PM,16,1.57,0
2/20/2019,9:38:30 PM,3,2.38,0
2/20/2019,9:39:00 PM,22,2.7,1
2/20/2019,9:39:30 PM,0,2.96,0
2/20/2019,9:40:00 PM,0,2.88,0
2/20/2019,9:40:30 PM,0,3.31,0
2/20/2019,9:41:00 PM,3,3.71,0
2/20/2019,9:41:30 PM,12,4.11,0
2/20/2019,9:42:00 PM,0,3.28,0
2/20/2019,9:42:30 PM,0,4.14,0
2/20/2019,9:43:00 PM,0,4.77,0
2/20/2019,9:43:30 PM,2,4.35,0
2/20/2019,9:44:00 PM,36,2.07,1
2/20/2019,9:44:30 PM,3,2.75,0
2/20/2019,9:45:00 PM,2,3.55,0
2/20/2019,9:45:30 PM,0,3.52,0
2/20/2019,9:46:00 PM,0,3.38,0
2/20/2019,9:46:30 PM,0,3.55,0
2/20/2019,9:47:00 PM,0,3.77,0
2/20/2019,9:47:30 PM,8,3.34,0
2/20/2019,9:48:00 PM,0,3.13,0
2/20/2019,9:48:30 PM,2,2.54,0
2/20/2019,9:49:00 PM,2,0,0
2/20/2019,9:49:30 PM,0,0,0
2/20/2019,9:50:00 PM,0,0,0
2/20/2019,9:50:30 PM,0,0.07,0
2/20/2019,9:51:00 PM,52,0.07,1
2/20/2019,9:51:30 PM,3,0.07,0
2/20/2019,9:52:00 PM,0,0.07,0
2/20/2019,9:52:30 PM,0,0.07,0
2/20/2019,9:53:00 PM,2,0.07,0
2/20/2019,9:53:30 PM,0,0.07,0
2/20/2019,9:54:00 PM,0,0.07,0
2/20/2019,9:54:30 PM,0,0.07,0
2/20/2019,9:55:00 PM,0,0,0
2/20/2019,9:55:30 PM,0,0,0
2/20/2019,9:56:00 PM,2,0,0
2/20/2019,9:56:30 PM,0,0,0
2/20/2019,9:57:00 PM,0,0,0
2/20/2019,9:57:30 PM,10,0,0
2/20/2019,9:58:00 PM,2,0,0
2/20/2019,9:58:30 PM,7,0,0
2/20/2019,9:59:00 PM,0,0,0
2/20/2019,9:59:30 PM,0,0,0
2/20/2019,10:00:00 PM,0,0,0
2/20/2019,10:00:30 PM,24,0,1
2/20/2019,10:01:00 PM,0,0,0
2/20/2019,10:01:30 PM,0,0,0
2/20/2019,10:02:00 PM,0,0,0
2/20/2019,10:02:30 PM,2,0,1
2/20/2019,10:03:00 PM,154,0,1
2/20/2019,10:03:30 PM,0,0,1
2/20/2019,10:04:00 PM,26,0,1
2/20/2019,10:04:30 PM,237,0,1
2/20/2019,10:05:00 PM,52,0,1
2/20/2019,10:05:30 PM,170,0,1
2/20/2019,10:06:00 PM,452,0,1
2/20/2019,10:06:30 PM,584,0,1
2/20/2019,10:07:00 PM,170,0,1
2/20/2019,10:07:30 PM,58,0,1
2/20/2019,10:08:00 PM,350,0,1
2/20/2019,10:08:30 PM,176,0,1
2/20/2019,10:09:00 PM,170,0,1
2/20/2019,10:09:30 PM,154,0,1
2/20/2019,10:10:00 PM,0,0,1
2/20/2019,10:10:30 PM,7,0,1
2/20/2019,10:11:00 PM,134,0,1
2/20/2019,10:11:30 PM,44,0,1
2/20/2019,10:12:00 PM,32,0,1
2/20/2019,10:12:30 PM,73,0,1
2/20/2019,10:13:00 PM,134,0,1
2/20/2019,10:13:30 PM,176,0,1
2/20/2019,10:14:00 PM,30,0,1
